GMT	global_gene	prismx_gene	global_set	prismx_set
TRANSFAC_and_JASPAR_PWMs	0.5122295984261491	0.5703577832443185	0.5400412258935637	0.5522987910247152
Ligand_Perturbations_from_GEO_down	0.7377256785907406	0.707455913776288	0.6763373418144779	0.7312179002312758
GO_Biological_Process_2017b	0.7028791057999755	0.7412583583791857	0.6571156992714507	0.6985987414737932
WikiPathways_2015	0.7371869415575488	0.7453531143930666	0.7320494034006064	0.748672744259497
Virus-Host_PPI_P-HIPSTer_2020	0.5447334562245354	0.667661414350822	0.6800426940133734	0.6895143814680412
TRRUST_Transcription_Factors_2019	0.6622277356948586	0.6661142767531899	0.6215404373154217	0.6460262992239347
Gene_Perturbations_from_GEO_up	0.7286613825123136	0.7085329968842843	0.6838507111804152	0.739454216747879
KEGG_2019_Human	0.7556209477604297	0.7481964436666235	0.6984266194685406	0.73099151249195
NURSA_Human_Endogenous_Complexome	0.5708998663729336	0.5317531108952196	0.6978351095615456	0.7367834475732528
ARCHS4_IDG_Coexp	0.7744829718015881	0.7611358808251779	0.7693389220160082	0.7877143178632832
Microbe_Perturbations_from_GEO_up	0.7275937559804827	0.6931770375716154	0.7122537632474486	0.7602551062417161
Panther_2016	0.7340874140396738	0.7415104558360722	0.702909484773544	0.7100085649299758
MGI_Mammalian_Phenotype_Level_4	0.6769620383748967	0.6892433626013577	0.6374654433315968	0.6639162962278842
InterPro_Domains_2019	0.6844173802141998	0.7394148758887454	0.704154648093687	0.7160350389906579
Kinase_Perturbations_from_GEO_down	0.6109933848138347	0.6026227464264787	0.5969828419642994	0.6176250272069663
Allen_Brain_Atlas_down	0.621554274316476	0.5814648747218474	0.5381597941875362	0.5650363124443181
Tissue_Protein_Expression_from_ProteomicsDB	0.6158296908940195	0.5805976195428284	0.5179857234598622	0.5532914492056891
NCI-Nature_2015	0.6848726864956061	0.6800332133847301	0.671176974830164	0.6858676832290316
Rare_Diseases_AutoRIF_Gene_Lists	0.6427794068577233	0.6622766246073435	0.5772974755858128	0.6174212500669585
lncHUB_lncRNA_Co-Expression	0.7802861315751407	0.7676453746307491	0.7555777440495661	0.7898024247634933
Virus_Perturbations_from_GEO_down	0.6004786449609456	0.5965451218153334	0.5862838525142141	0.605696669254743
KEA_2013	0.5814992409638872	0.6548137018105861	0.5675415324012665	0.5728436718412784
WikiPathways_2019_Mouse	0.7373814190542749	0.7528178757966222	0.7374195555475084	0.7592136268841346
BioCarta_2015	0.7063268184830451	0.7256486983559074	0.7011889215067796	0.7129058557739016
TargetScan_microRNA_2017	0.5376361243359993	0.5318782568429553	0.582299240770936	0.603220900320636
Tissue_Protein_Expression_from_Human_Proteome_Map	0.6236640648934259	0.5842330218242651	0.5521952559954438	0.5655658330379574
NIH_Funded_PIs_2017_Human_AutoRIF	0.6487874461857439	0.6614897722771228	0.5953842266099035	0.6355804299596752
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions	0.7520158858783611	0.8014141747175099	0.891504714857306	0.8801494272091308
TF-LOF_Expression_from_GEO	0.6531276683597932	0.6076050334120578	0.583520578059498	0.6055961310109824
KEGG_2016	0.753022001967401	0.7512850567837204	0.7042165733730368	0.7374043015797773
ARCHS4_Cell-lines	0.6748647770451693	0.6440037141137486	0.552500089252329	0.6464427037996042
Virus_Perturbations_from_GEO_up	0.6064523955379143	0.6067751075223617	0.5742019366867862	0.6155785646437693
Allen_Brain_Atlas_up	0.6208953868228567	0.5742930236500129	0.5080812224208103	0.5523629911384673
BioCarta_2016	0.7182421326380317	0.7194182483590061	0.7005924547676383	0.7109322189523151
OMIM_Expanded	0.7213947835884589	0.6239967201389659	0.5945480060134171	0.6098471083452176
PheWeb_2019	0.5192856787285225	0.5202136736627503	0.5273171387012756	0.556965083342791
WikiPathways_2016	0.7125219610436552	0.740520581269551	0.7318803318656562	0.7473345745431599
VirusMINT	0.5259897272068922	0.6230974875368346	0.3820587533380405	0.3612644042575093
BioPlanet_2019	0.689289308934286	0.7347970606542643	0.7340856789233817	0.7532651685473971
Enrichr_Libraries_Most_Popular_Genes	0.7289468036914801	0.7040017204491298	0.6822293209308143	0.7171327077453976
GO_Biological_Process_2015	0.719042070078165	0.7291930265935073	0.6663812704717149	0.7070181954162974
Ligand_Perturbations_from_GEO_up	0.7170936371946718	0.6941621872887538	0.6896407092744933	0.7366670631575973
MSigDB_Computational	0.6989036403173686	0.7236952470134947	0.733097796455164	0.7550893366638244
Phosphatase_Substrates_from_DEPOD	0.5325179963469562	0.6259607546734833	0.6684385735089863	0.6396372985991463
Disease_Signatures_from_GEO_up_2014	0.620510637918183	0.6186929939903646	0.5952169275238411	0.6259557202659586
Chromosome_Location_hg19	0.5925970658235257	0.6413189852310216	0.5366847600437507	0.5728097609914644
KEGG_2013	0.7330163108386493	0.7573060942374809	0.6912244212458785	0.7083815871634823
SubCell_BarCode	0.6083520809258537	0.6604576414897322	0.6166007567680285	0.6490695006604135
MGI_Mammalian_Phenotype_2013	0.6788322443383773	0.6888299618309299	0.6381095921630763	0.6652729496162502
GO_Cellular_Component_2017b	0.6726468047122451	0.7181057282980553	0.6932008120873964	0.7249521663185382
ChEA_2016	0.6191590215251631	0.5919979896908203	0.5822170953805468	0.5991979628685712
GTEx_Tissue_Sample_Gene_Expression_Profiles_down	0.7603058358997055	0.6884067084207701	0.5500859823232992	0.6432934604974436
Disease_Signatures_from_GEO_down_2014	0.6289731390145158	0.617601719416946	0.5915536657674508	0.6167662782344474
DepMap_WG_CRISPR_Screens_Sanger_CellLines_2019	0.5571576129781912	0.5352904665168896	0.6451240498448992	0.6537430436123285
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	0.7371131912720253	0.7457124501535182	0.7745340600249389	0.7971806873391585
GO_Cellular_Component_2013	0.5531631364858982	0.6956545970756199	0.7112849136851711	0.7386151229359829
Old_CMAP_down	0.6074617931622668	0.5809537298477992	0.5469966881547319	0.5540600109003346
GO_Cellular_Component_2018	0.6792469333022464	0.733321130240105	0.7360956707397424	0.7636618982859923
Epigenomics_Roadmap_HM_ChIP-seq	0.6699275298883872	0.6092327893237298	0.581864218271722	0.6096746832920035
ChEA_2015	0.631433084816256	0.6062251413710417	0.5991054933518942	0.6144966548746258
GO_Cellular_Component_2017	0.6854553388092748	0.7453238567583219	0.7492013136660741	0.7699531822672118
Kinase_Perturbations_from_GEO_up	0.6112385145028604	0.6017366587125997	0.5904730652439366	0.6137990369680513
Reactome_2015	0.7486095272300858	0.776575503617582	0.7469181635305211	0.7752894858547889
dbGaP	0.5346725995273347	0.6082989272223344	0.5495254428494238	0.5744513864530232
Data_Acquisition_Method_Most_Popular_Genes	0.7583496042903259	0.7451903051129855	0.6995088642977167	0.7190961921249251
ARCHS4_Tissues	0.7650687665962628	0.7185921682981898	0.6796199913144126	0.727516729409133
MGI_Mammalian_Phenotype_Level_3	0.674176020672225	0.6566814294421435	0.5921159075922653	0.6261649851684711
Human_Phenotype_Ontology	0.6405921692015266	0.6833974536508269	0.6585520834685733	0.6798379096482026
ENCODE_TF_ChIP-seq_2014	0.5915073285640315	0.5799729964939637	0.6484947288694953	0.6311799035666328
HomoloGene	0.7012230512855799	0.6498477169509882	0.46439661277860317	0.5280856429282303
Drug_Perturbations_from_GEO_up	0.7210000625277746	0.7010769281879693	0.6968665409380208	0.7470391277138538
DrugMatrix	0.6935202518447817	0.6513043015529957	0.6744202718038023	0.7194586123061912
KEGG_2019_Mouse	0.7566120509086337	0.7467460163320647	0.7020667749431498	0.7390452843069386
GO_Molecular_Function_2017b	0.7057132465949366	0.7270846404069516	0.6132436886991466	0.6484803541079953
Panther_2015	0.7379938335911478	0.7401207253433789	0.6977166701941565	0.7058035987806556
Gene_Perturbations_from_GEO_down	0.7331858039370728	0.7152534884963486	0.6902116496386466	0.737104621536154
HumanCyc_2016	0.7553029888488535	0.7519368111243484	0.6943918967410918	0.7274185464653836
miRTarBase_2017	0.604462022088174	0.5889441632647178	0.5614958048063153	0.5723986767347163
GO_Biological_Process_2018	0.7040738009692499	0.7981673735984827	0.6785488814909655	0.7795403776641407
TargetScan_microRNA	0.554095119887115	0.5587161220951145	0.5666341127379206	0.5857639488552785
Chromosome_Location	0.6314094610693358	0.6613696855748707	0.506933707074745	0.5550948714999153
Jensen_TISSUES	0.6151667626305317	0.7087129832727805	0.5856571067247008	0.6059101884951695
Drug_Perturbations_from_GEO_down	0.7216207326030231	0.7061172307769854	0.6967471540683072	0.7427904664416579
GWAS_Catalog_2019	0.5973573535580536	0.6421717158786311	0.5442836739987625	0.5802574055630534
NCI-Nature_2016	0.6883709305039134	0.6783156143664351	0.6713251602391279	0.6857747642627297
MCF7_Perturbations_from_GEO_up	0.6804319931253489	0.678032755764069	0.653637553091883	0.7040504180354289
CCLE_Proteomics_2020	0.6498979957593833	0.6027087234472853	0.5436102734333554	0.587205238394297
BioCarta_2013	0.7493300875087446	0.7340889243044256	0.7379595444544386	0.7345981909578473
ChEA_2013	0.6400822570130591	0.6127877196671895	0.596000656045784	0.6098252614367816
PPI_Hub_Proteins	0.6307059732953978	0.6395373966043201	0.634931203220574	0.6539109796203252
NIH_Funded_PIs_2017_AutoRIF_ARCHS4_Predictions	0.7607844677073488	0.8065393161854775	0.9005194751303807	0.8877184539512005
NCI-60_Cancer_Cell_Lines	0.615376310197674	0.6247238140702426	0.5923886222601741	0.6232154408410061
ARCHS4_TFs_Coexp	0.7510869066001001	0.749851155727629	0.7486977983878277	0.7777724835357749
OMIM_Disease	0.7380174059679434	0.7298321603606239	0.686115911301835	0.6986890109751643
GO_Biological_Process_2013	0.6245600360561004	0.7093128991568304	0.6663823500205278	0.6962140759358934
L1000_Kinase_and_GPCR_Perturbations_up	0.5823951281725835	0.5521342868829044	0.5092963794057846	0.5560520043783412
DisGeNET	0.5974109609517987	0.6811373781739628	0.6302564024459959	0.6618003505899204
GTEx_Tissue_Sample_Gene_Expression_Profiles_up	0.7638664948447811	0.7057723549529735	0.653169341926005	0.702055808260284
LINCS_L1000_Ligand_Perturbations_up	0.6248375620558019	0.6279422498857824	0.6222283597799184	0.6700627259796388
Achilles_fitness_increase	0.5158174876299367	0.5354886923844608	0.5339285707592183	0.5423818933135368
ClinVar_2019	0.7910711797857887	0.7910164234737322	0.7724251208137415	0.7904305367754073
Pfam_Domains_2019	0.7105952897007992	0.7480076726275939	0.7009628534303279	0.717986382303763
Mouse_Gene_Atlas	0.8273792316241089	0.7662346606205225	0.7266829685636681	0.7437900544722988
Enrichr_Submissions_TF-Gene_Coocurrence	0.8132153471702498	0.7949139016821646	0.7295254962878882	0.7782512382928982
Old_CMAP_up	0.6061135498350394	0.5690479959188074	0.5417839026801762	0.5650728431025974
Achilles_fitness_decrease	0.5602152620389426	0.5452963214842067	0.5432464431451594	0.5551152040839809
HMDB_Metabolites	0.7490593810021986	0.6325637551731017	0.5413004613443986	0.6200535268465718
CORUM	0.7325111580531364	0.7401946493132071	0.6796303885326652	0.6826202579652418
Elsevier_Pathway_Collection	0.7250954927755429	0.7320288739393594	0.7242351090161986	0.7344409347885885
ARCHS4_Kinases_Coexp	0.7569307150962781	0.7725818398563532	0.8170280477559846	0.8207019169940034
Drug_Perturbations_from_GEO_2014	0.7182833939336106	0.6971752163627754	0.6940762990751105	0.7268602706973867
Rare_Diseases_GeneRIF_Gene_Lists	0.6512328295992507	0.6801805948061579	0.6548266123668549	0.6899465381296424
KEGG_2015	0.7373072835353753	0.7549190747908059	0.6981654811761824	0.7141781992010664
UK_Biobank_GWAS_v1	0.5663420481017487	0.6443683802448135	0.5270886847469513	0.5664333198668906
NIH_Funded_PIs_2017_Human_GeneRIF	0.6030469265996349	0.6736622825503633	0.6505444899187485	0.669587385744858
KEA_2015	0.564051068565691	0.6577992554108996	0.4691535861671428	0.4769876187803098
GO_Molecular_Function_2015	0.6728919865002005	0.720142336917082	0.6653259512526088	0.6970709071818226
L1000_Kinase_and_GPCR_Perturbations_down	0.5812091061330156	0.5539004761166306	0.5271763242001666	0.5568134076775435
GO_Molecular_Function_2017	0.6824012654403261	0.7255482572174016	0.670279711333061	0.6992991061426963
Rare_Diseases_GeneRIF_ARCHS4_Predictions	0.7859298548325327	0.8164617513404342	0.8943806451945167	0.8852590321176467
Genome_Browser_PWMs	0.6085561610560907	0.6051014700414395	0.5640800686875895	0.6108295397180218
HumanCyc_2015	0.745326679464735	0.7463894814346488	0.7005960137004424	0.7259908494256386
Aging_Perturbations_from_GEO_up	0.7308632881387442	0.6994230130238435	0.6928699540667721	0.7416000635036659
SysMyo_Muscle_Gene_Sets	0.704957087856017	0.6955888874131848	0.6738947970558861	0.7086184755519532
ProteomicsDB_2020	0.7175894314759752	0.6150905480096469	0.5395678336512808	0.5829816748531715
GO_Cellular_Component_2015	0.654848125191422	0.7196889840058661	0.7423123145323667	0.7671609808756437
ENCODE_Histone_Modifications_2013	0.6104854997576614	0.6050941839523247	0.5543089199082494	0.5593112991002552
