GMT	global_gene	prismx_gene	global_set	prismx_set
ChEA_2016	0.6182336300950869	0.6362869738128357	0.5807033158258863	0.6217610787832657
Allen_Brain_Atlas_down	0.6197962890781288	0.6107633515053748	0.5368334291489082	0.5945835562203943
PheWeb_2019	0.5189622816488924	0.5269452640880993	0.5242932864165379	0.5692518123798147
NCI-Nature_2015	0.686411968498406	0.7159341374970406	0.6658264665891938	0.7113941824148926
OMIM_Disease	0.7325686945485822	0.7372752846819102	0.6825747261288821	0.7150045241105087
Ligand_Perturbations_from_GEO_up	0.7171696815977967	0.732108538148688	0.6846438737962086	0.7684922568536584
Jensen_DISEASES	0.6381171578180856	0.7606331440143426	0.5797720735641715	0.651143057720645
Transcription_Factor_PPIs	0.621429135663826	0.6885576548504735	0.5658489251480525	0.6245741294143483
Achilles_fitness_increase	0.5146733350421215	0.5658599872617861	0.5330031498655979	0.5467980215655176
KEGG_2019_Mouse	0.7561745562887783	0.8002591385912898	0.697371142751287	0.7782483759093103
TRRUST_Transcription_Factors_2019	0.6615008775843553	0.6878978829795226	0.6181432574294504	0.6830225940633052
GO_Molecular_Function_2015	0.6720035630070265	0.7865491614772337	0.6617469120786982	0.736193927010932
Disease_Signatures_from_GEO_down_2014	0.6267822330029537	0.6428425749021676	0.5884312881687993	0.6422010970475579
HumanCyc_2016	0.7520787310455879	0.7887408153785332	0.690848348620503	0.7778651961678402
GO_Cellular_Component_2017b	0.6702127962952369	0.7712866323626006	0.6897789388578176	0.7636531351894451
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions	0.7489521485676438	0.8379761661130611	0.889104705925916	0.9125566392669705
ProteomicsDB_2020	0.7193269074186615	0.6795233375562596	0.5376264532477095	0.6034540098545538
NCI-60_Cancer_Cell_Lines	0.6141656325197834	0.6745841563515809	0.5913943843605768	0.6480134944712614
COVID-19_Related_Gene_Sets	0.7103400202744191	0.7460061758316019	0.6576301354902842	0.7476572698739102
GO_Biological_Process_2013	0.6247299100572606	0.8011022879917042	0.6620119850774581	0.7288565124756929
CORUM	0.730305660089058	0.7742267889160606	0.6772122375960179	0.7372756502321937
GO_Biological_Process_2018	0.7028335124656627	0.8386148686860417	0.6742297302128348	0.8096834446012882
huMAP	0.7250167251003407	0.7397206657790218	0.7387276397183933	0.7983134772954704
GO_Cellular_Component_2018	0.6771193570192041	0.7911631032031962	0.7319261239546577	0.7973762586071156
GTEx_Tissue_Sample_Gene_Expression_Profiles_down	0.7625555474102237	0.7565150949123144	0.544727968295277	0.6867616005668035
KEGG_2015	0.7345213131377312	0.7981525679050371	0.6937259885595165	0.7533720905974072
InterPro_Domains_2019	0.6825128916990604	0.7894806791134119	0.6995574670256565	0.759029291683372
Genome_Browser_PWMs	0.607403556413389	0.6527182475664053	0.5613677611785125	0.6393000087477844
MSigDB_Computational	0.6974574731501865	0.755396854578358	0.7296538859827073	0.7836446817089993
Enrichr_Submissions_TF-Gene_Coocurrence	0.8134330041323318	0.8321049335731573	0.7232691274186828	0.8169815485290399
WikiPathways_2016	0.7125156659307992	0.7821977007562103	0.729104664374176	0.7861701780265227
TargetScan_microRNA_2017	0.5363933926331749	0.5589622755847119	0.578050588738144	0.622571048670799
KEGG_2019_Human	0.7550597280513685	0.7947830098609953	0.6938353515228898	0.7726429253030905
Reactome_2015	0.7470052364601074	0.820302365802982	0.7449330669979948	0.8174221386161782
Gene_Perturbations_from_GEO_down	0.7324075309288466	0.7484212259257832	0.6851450526421033	0.7707385951479069
Panther_2016	0.7366569305199608	0.7839451373995524	0.6988601655786066	0.7557501166524008
ENCODE_TF_ChIP-seq_2015	0.6099436559651388	0.6355277362796531	0.6432930948717304	0.6662785769327269
KEA_2013	0.5817192025956307	0.6986759535050319	0.5638480207040375	0.6044886513513456
dbGaP	0.5332012292925	0.6135143053533891	0.5478969724060272	0.598695374998415
MGI_Mammalian_Phenotype_2013	0.679128698445575	0.7704190874196325	0.6358955420812156	0.694785871583309
WikiPathways_2019_Mouse	0.7371467848171472	0.7947573513672084	0.7361511368489159	0.7946857044298039
ARCHS4_Kinases_Coexp	0.7561737361907639	0.8093072766922006	0.8147603181673037	0.8564011163333286
miRTarBase_2017	0.6059438767248827	0.6527803508964763	0.5575712068423003	0.5919203038512506
Virus-Host_PPI_P-HIPSTer_2020	0.5497580484274108	0.7544372788407248	0.6806414779586797	0.7266616566567251
WikiPathways_2019_Human	0.7118181179418418	0.7806915849538608	0.724646587857323	0.7803419057622727
Aging_Perturbations_from_GEO_up	0.7309453238193235	0.7342218464713942	0.6878184164386616	0.7711989161708419
GO_Molecular_Function_2013	0.5763664062398147	0.8130503581404087	0.6579889287817539	0.7221802288611681
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	0.7352648690251207	0.7971457749282761	0.7700537571500755	0.8303791370602429
SILAC_Phosphoproteomics	0.6146237012679342	0.6842139831514966	0.6204731802976386	0.6643720834902028
GO_Biological_Process_2015	0.7181292362073598	0.7828154549016098	0.6624554185912231	0.7482712103638596
Cancer_Cell_Line_Encyclopedia	0.6824316630697029	0.6891230057367511	0.5849946881689366	0.7024608343847453
Disease_Perturbations_from_GEO_up	0.7277556845519777	0.7349148657108666	0.6717659548947217	0.7726555075128151
ARCHS4_Cell-lines	0.6743802531581967	0.6801551691226069	0.5492143079083716	0.683962590968499
ARCHS4_IDG_Coexp	0.7762446596010714	0.7949278993466551	0.7682290986723639	0.8242119702607359
Old_CMAP_up	0.6056741731119234	0.5886661303806778	0.5388511008858814	0.5800373525021324
GO_Biological_Process_2017b	0.7019489520902694	0.7921078237530788	0.653221408029	0.7399070473938849
GO_Molecular_Function_2017	0.6811421239174581	0.7768938045564494	0.6664653644977698	0.7372464172622095
Achilles_fitness_decrease	0.559483743286127	0.5665798380862198	0.541135449568745	0.5629969323206188
BioCarta_2016	0.7179582326023074	0.7369576592542767	0.6944067042437893	0.7279136380842453
LINCS_L1000_Chem_Pert_up	0.4965601781016321	0.5708606711716534	0.5024184094627601	0.5041157706674226
GWAS_Catalog_2019	0.5980184083310803	0.6800393934465411	0.54060037038301	0.622271216873076
Aging_Perturbations_from_GEO_down	0.7411799370628628	0.7474511536571354	0.7105660845479678	0.7776282821578789
LINCS_L1000_Ligand_Perturbations_up	0.6261406413344258	0.6584497486279562	0.6178335663933864	0.6975441065232539
LINCS_L1000_Ligand_Perturbations_down	0.5856857554539667	0.5977046065679468	0.5159812898347814	0.5910072165860056
VirusMINT	0.5271493036079893	0.6491102319825153	0.38276252392634846	0.40209244406603833
MGI_Mammalian_Phenotype_Level_3	0.6735562984124098	0.7259635247961103	0.5919717734029264	0.6465300585596301
NIH_Funded_PIs_2017_Human_AutoRIF	0.6492958025477685	0.6961873697642761	0.5891360049168834	0.6684497455824567
Mouse_Gene_Atlas	0.8264364807131458	0.8102363212261051	0.7247425868919876	0.786911704815369
Enrichr_Libraries_Most_Popular_Genes	0.7296976029923308	0.7364647161619285	0.6773067021106018	0.751334984328693
DepMap_WG_CRISPR_Screens_Broad_CellLines_2019	0.5276224535128262	0.5775071832658571	0.6302411322340745	0.6566401526473168
NCI-Nature_2016	0.6896169389048818	0.714231461556081	0.6658942750203258	0.7115028622233942
Disease_Signatures_from_GEO_up_2014	0.6188485271729389	0.6448445547095513	0.592289630844207	0.6540862325339458
BioCarta_2015	0.7061048052208	0.7545281253612992	0.6952401269556074	0.7307956489218177
TRANSFAC_and_JASPAR_PWMs	0.5116945275590735	0.6463845079082192	0.538836226805408	0.5679347099119901
GeneSigDB	0.6842730621323347	0.7521359402227467	0.6323168677811598	0.7068628812906211
ChEA_2013	0.638853837963718	0.6663304273172682	0.5945693539134802	0.6323219023315481
Disease_Perturbations_from_GEO_down	0.7352515753301606	0.7443299792414583	0.6758003633216412	0.7685478119120452
NIH_Funded_PIs_2017_Human_GeneRIF	0.6023537543299673	0.705842388177456	0.6448389307087199	0.70732936859243
Human_Phenotype_Ontology	0.6379066918865085	0.7306548630964982	0.6551829676598651	0.7035826366126066
Jensen_COMPARTMENTS	0.6255116020519141	0.7777519538996917	0.6722995789511913	0.7275043344896893
Chromosome_Location_hg19	0.5911262056559272	0.7034806885673288	0.5322652298384265	0.6175326598627069
CCLE_Proteomics_2020	0.6506464461346565	0.6371566227148194	0.5421576523925333	0.6113163052294612
ARCHS4_Tissues	0.7643062615282616	0.76703530004766	0.6770177082262877	0.7701256744659333
DisGeNET	0.5972020313976736	0.7422201354833482	0.6253272616382085	0.6967360508490112
OMIM_Expanded	0.7112510380646982	0.6630971440014399	0.6015437228569384	0.6443207689613183
Phosphatase_Substrates_from_DEPOD	0.5335150242924	0.6483374289027738	0.6673477304504263	0.675975424109235
NURSA_Human_Endogenous_Complexome	0.5709885341001384	0.5546133893341008	0.6929147522713194	0.7552898792097694
KEGG_2016	0.7523140224162241	0.7976531907603646	0.6999046139376444	0.7772168450255956
L1000_Kinase_and_GPCR_Perturbations_up	0.5828012354140168	0.579903746212993	0.5067084679396505	0.5822940831822312
Virus_Perturbations_from_GEO_down	0.5982920617392046	0.6218896450415501	0.5830241534979851	0.6301525540716043
Chromosome_Location	0.6291718580081095	0.692331252681407	0.504646875532939	0.593331633441019
Pfam_Domains_2019	0.7080465528368269	0.7926668148977498	0.6977276651046995	0.7628994797407294
Drug_Perturbations_from_GEO_2014	0.7205533530706354	0.7719322503540056	0.6888704177823325	0.7573514461979821
Tissue_Protein_Expression_from_Human_Proteome_Map	0.6247911345461411	0.6074574066862893	0.5522905662296217	0.5804310009663698
Reactome_2016	0.7111480373575264	0.8112052215147771	0.736746847525029	0.8122466494060233
Kinase_Perturbations_from_GEO_down	0.6085688756804234	0.6258959963138858	0.5944271659693962	0.643174316699707
GO_Biological_Process_2017	0.7087005595030772	0.8008546793116799	0.6855007794513202	0.7723160003550588
Rare_Diseases_AutoRIF_ARCHS4_Predictions	0.7736079040316984	0.8543648949365462	0.8968500897807528	0.916916823730787
NIH_Funded_PIs_2017_AutoRIF_ARCHS4_Predictions	0.7571623172284504	0.8440979358469178	0.8984628994610017	0.918123660048997
ENCODE_TF_ChIP-seq_2014	0.5910897393504645	0.6613240085332819	0.6476756540109283	0.6554669692499303
ARCHS4_TFs_Coexp	0.7501008209835045	0.7825403111297591	0.7459900306561439	0.8126618654723634
DrugMatrix	0.6917997760683895	0.663502003008124	0.6694713234089357	0.7310432128588898
Reactome_2013	0.7302997594451619	0.7965461843427872	0.7080041883611654	0.7560422057709987
Table_Mining_of_CRISPR_Studies	0.6929394208387408	0.7788345193023415	0.6457512244936698	0.7217299996104625
MGI_Mammalian_Phenotype_2017	0.6827927534747364	0.7385915422959243	0.63938356497127	0.7012007667570845
PPI_Hub_Proteins	0.6256862960854847	0.6904065616130871	0.6310195569902767	0.6770989800447278
BioPlex_2017	0.6586949156966669	0.6679724471800698	0.570047628534307	0.6295936095765625
SubCell_BarCode	0.6079571393007636	0.7317097015758687	0.6129846258155222	0.6755871153664325
Old_CMAP_down	0.6059048384033755	0.6089580623712907	0.5465926817996243	0.5768986196682584
Drug_Perturbations_from_GEO_down	0.7204370860966928	0.7428998183860516	0.6915763392087676	0.7754610166485617
MGI_Mammalian_Phenotype_Level_4	0.6773011830462425	0.7704534899889947	0.6354670727688109	0.6931791733032036
DSigDB	0.6484470584325019	0.7846590804479417	0.6135628486045679	0.6902647121770918
L1000_Kinase_and_GPCR_Perturbations_down	0.5804151720708547	0.5784132091457288	0.5260493617092715	0.5710741705001103
Panther_2015	0.7400850146025525	0.7939353732731053	0.6933400148340818	0.7562692009293444
Kinase_Perturbations_from_GEO_up	0.6097520136329369	0.6219230727821593	0.5881199921560082	0.6361302815102456
KEGG_2013	0.7299770472836227	0.7965103967170166	0.6870672395367441	0.748778922374215
lncHUB_lncRNA_Co-Expression	0.7816553404194523	0.8012703895755037	0.7537327531318339	0.8274700116422354
ENCODE_Histone_Modifications_2015	0.6066116845095443	0.6297116788648977	0.5968712026906144	0.6394892095332724
GTEx_Tissue_Sample_Gene_Expression_Profiles_up	0.764998108628184	0.7557943121340429	0.6486110964761621	0.7432168241771675
Rare_Diseases_AutoRIF_Gene_Lists	0.6432296844305307	0.7038424849993247	0.5723402481684906	0.6502543457864344
