GMT	global_gene	prismx_gene	global_set	prismx_set
DisGeNET	0.5962632865331284	0.7198037226653963	0.6284412186478001	0.6784373763860201
WikiPathways_2019_Human	0.7115643611184128	0.7605065497831425	0.726486900065362	0.7558062863666507
Ligand_Perturbations_from_GEO_down	0.7348124773165026	0.7225878745213262	0.6719274195778705	0.7435286077946363
NIH_Funded_PIs_2017_AutoRIF_ARCHS4_Predictions	0.7586340521748001	0.8277759594781666	0.8985120140382614	0.9063474079277049
DSigDB	0.6464857684525762	0.7409960231700848	0.6158640936171118	0.6671401440371779
MGI_Mammalian_Phenotype_2017	0.6824433849430065	0.7280751703208206	0.639594830128552	0.682244575260063
L1000_Kinase_and_GPCR_Perturbations_down	0.5813375234083121	0.5675942930435927	0.5249558197470134	0.5602275541014227
NIH_Funded_PIs_2017_Human_AutoRIF	0.6487069206807035	0.6835695201562058	0.591951081438365	0.6483158050363474
Tissue_Protein_Expression_from_Human_Proteome_Map	0.6229495876376252	0.5992853941075252	0.5512437603122626	0.5773814434219837
KEGG_2015	0.7361679476730475	0.7736369918943814	0.696146063562085	0.7293082313778283
Human_Phenotype_Ontology	0.6398008255104952	0.7174274838478043	0.655812687751261	0.6870407536272469
ChEA_2016	0.6182108291114963	0.6185826615747287	0.5825191123582492	0.6100994540275116
GO_Cellular_Component_2017b	0.6735296271151809	0.7476890587897391	0.6910607090381092	0.7409126559564239
DrugMatrix	0.690443372526684	0.6447314608082522	0.6715380417785594	0.7189244355573162
MSigDB_Computational	0.698836037495969	0.7439253631368027	0.730390413431324	0.76984090105884
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	0.7362334320332661	0.7740307939647104	0.7706128351146533	0.8098202278643283
Reactome_2013	0.7285812527668037	0.7861628777758425	0.7075521671828942	0.7285235059903136
BioPlanet_2019	0.688796464914563	0.7599061408943018	0.7306398232992584	0.7702142904909184
Human_Gene_Atlas	0.8056055547573414	0.7584559665183217	0.6806801296538121	0.7318721882162894
LINCS_L1000_Ligand_Perturbations_up	0.6208237653868223	0.6363121888927894	0.6224782966044488	0.6745611298420103
TRRUST_Transcription_Factors_2019	0.6602730963983042	0.6789776788667465	0.6203972389250821	0.660716210839058
Aging_Perturbations_from_GEO_up	0.7296351480748394	0.7107414457368734	0.6874611109183912	0.7527624833759581
UK_Biobank_GWAS_v1	0.5654878074755225	0.684128093786857	0.5264136361400357	0.5799803347872797
WikiPathways_2013	0.802631620641367	0.8189086113688543	0.6950497490934958	0.7239679105353529
Chromosome_Location_hg19	0.5920047907814608	0.6735846498257048	0.5343785074056893	0.6002318530218854
GO_Biological_Process_2013	0.6242603645993715	0.7611862218382991	0.6642359433294417	0.713198380697613
TF_Perturbations_Followed_by_Expression	0.7152377518566942	0.724846625207477	0.6872519489395814	0.7534067058978574
Disease_Signatures_from_GEO_up_2014	0.6184896064414762	0.6322116002984479	0.5920858524127757	0.6379493865713813
TargetScan_microRNA	0.5557261418930429	0.5835275133105171	0.5641059405637912	0.5941158888319303
BioCarta_2013	0.7477068843268065	0.7492362545822592	0.7351908728941432	0.7452922105267141
Disease_Perturbations_from_GEO_up	0.7272390346879994	0.7162462996815092	0.6729093185555836	0.754042387283345
CORUM	0.7322994326180111	0.7613553069915626	0.6787607382922134	0.7112251904659583
Chromosome_Location	0.6296369399222014	0.6818780743820364	0.5076166495316506	0.5755323619053907
ARCHS4_IDG_Coexp	0.77499823570194	0.7816553149453332	0.7656316815708969	0.8113972686547745
Enrichr_Libraries_Most_Popular_Genes	0.7299164356794042	0.7212228470242775	0.6797721110440276	0.7353712365211658
Mouse_Gene_Atlas	0.8247204797777336	0.7927854918799213	0.7228944241474528	0.7680658813697846
BioPlex_2017	0.6597685714416296	0.6585224870501751	0.5717490553898766	0.6214922304609625
KEGG_2016	0.7522837749102301	0.7753440160292744	0.7024658977593194	0.752262397066261
Allen_Brain_Atlas_down	0.6190698822509494	0.5941100297198072	0.5374959585652708	0.5771952384447994
ClinVar_2019	0.7882772364280354	0.8002175300293691	0.7671595122754081	0.7941156017314119
WikiPathways_2019_Mouse	0.7350724470863736	0.7720450476331896	0.7359853024835634	0.7725517744166569
GO_Molecular_Function_2013	0.5764274131064889	0.7634031858387695	0.6585373390634907	0.7041207440138377
Disease_Perturbations_from_GEO_down	0.7334716905418665	0.727028678079191	0.6777454482038133	0.7517668241484147
ARCHS4_TFs_Coexp	0.7503078616163888	0.7698453073310307	0.7448847863301882	0.7995435045218485
Panther_2016	0.736481432283474	0.7673836862228841	0.6992305257963152	0.7374498365014565
GO_Biological_Process_2017	0.7081799436580536	0.7838506230155111	0.6873094161572474	0.7504232382735214
SysMyo_Muscle_Gene_Sets	0.7033078614542202	0.7187770265518316	0.6700517567011384	0.7251688332172315
GO_Cellular_Component_2013	0.5513249208669251	0.7583403300071704	0.7097053429692832	0.752578770330786
KEGG_2013	0.731097199947166	0.7724213912028834	0.6902131249758443	0.7209375187892325
Enrichr_Submissions_TF-Gene_Coocurrence	0.8117248089405366	0.8160765384002057	0.7288796577446569	0.7966813543808257
Panther_2015	0.7388327158115316	0.7725975254916526	0.6939216625458555	0.7323055718718531
HumanCyc_2016	0.7517119995665258	0.7705597689012992	0.6898357472379276	0.7472092603828345
Pfam_Domains_2019	0.7090743386643723	0.7732769221211794	0.6985291122571862	0.7405852278081227
Achilles_fitness_decrease	0.559328847825492	0.5564115527464791	0.5425003176080719	0.5604170165181434
GO_Cellular_Component_2017	0.6860632100670457	0.7756231659792864	0.7456885234524595	0.7917210144385693
ENCODE_TF_ChIP-seq_2015	0.6108718491882542	0.6153722911801367	0.6433613252684172	0.6553454939151218
Microbe_Perturbations_from_GEO_up	0.7263681384476693	0.7134873602261254	0.7085086975378622	0.77488271326826
NCI-Nature_2015	0.6861605203992029	0.7004987628128518	0.6680963699693423	0.7002463062855602
COVID-19_Related_Gene_Sets	0.7107267648176028	0.7236166988456288	0.6577852124913646	0.7240183047738658
Old_CMAP_down	0.6063463120898175	0.5930435700769711	0.5472807039579395	0.5707730004280593
NIH_Funded_PIs_2017_Human_GeneRIF	0.602648350321917	0.6959022416367029	0.6481136162598702	0.6841917746392611
PheWeb_2019	0.5180421188829001	0.5271865315118355	0.5275466409167702	0.5631796764540482
Old_CMAP_up	0.6051510878966224	0.5780686713433145	0.5414916873045558	0.5728284632383343
GO_Molecular_Function_2017b	0.7035460734113225	0.7565122178739672	0.6149176094521211	0.6741734068837534
ARCHS4_Kinases_Coexp	0.7562017906579449	0.7966758733908976	0.8135928501841044	0.8425843718559201
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions	0.7497308549898388	0.8207720888222804	0.8889473997134923	0.898562279509612
ProteomicsDB_2020	0.7192392934397914	0.6488656723323168	0.5378396440388049	0.5896173756135258
Rare_Diseases_GeneRIF_Gene_Lists	0.6500398748889816	0.701238841532429	0.6523091584209874	0.7040236657799188
TRANSFAC_and_JASPAR_PWMs	0.5125050017247598	0.6112964351176945	0.5413444268456961	0.5607510728662064
GO_Cellular_Component_2015	0.6555713600100719	0.7571683970174896	0.739212978791716	0.77877743765749
Tissue_Protein_Expression_from_ProteomicsDB	0.6146315493978354	0.5886044397987797	0.517802116313184	0.5621830362125092
Achilles_fitness_increase	0.5156208570957607	0.5487339799253718	0.5328701996602025	0.543937209912931
OMIM_Disease	0.7358437790729607	0.740832414537671	0.6846047368748199	0.7085216497480286
MGI_Mammalian_Phenotype_2013	0.6780655466695095	0.7316421454685185	0.6357502705739142	0.6767715762886627
Pfam_InterPro_Domains	0.6993207519786383	0.7556927033744885	0.6872684312564158	0.7348873878890891
Transcription_Factor_PPIs	0.6228494074516856	0.6498325938816419	0.5672589864263813	0.6016041895827279
ARCHS4_Cell-lines	0.6747262492651126	0.6643857241235404	0.550222954634273	0.6595934608102293
Rare_Diseases_AutoRIF_ARCHS4_Predictions	0.7731900418036357	0.8393193044960872	0.8964065830887096	0.9034467382004074
WikiPathways_2016	0.7108487710588504	0.7611046998847304	0.7306027399495533	0.7653328920472368
huMAP	0.7269963261861829	0.7352808881373669	0.7434004386832083	0.7848785111267942
HMDB_Metabolites	0.7470194645470163	0.6770550281662026	0.5427912843013406	0.6570130966691076
Gene_Perturbations_from_GEO_up	0.7266850484900345	0.7251161181271037	0.6811618502454481	0.754464027661154
MCF7_Perturbations_from_GEO_up	0.6787341836475279	0.6955487049507351	0.6498538572150241	0.7188499880539904
ChEA_2013	0.6389411350074634	0.6443731061545364	0.5957556429684026	0.6211774260893411
Ligand_Perturbations_from_GEO_up	0.715816913545302	0.711379429568495	0.6862943626778015	0.7516472235846513
KEGG_2019_Mouse	0.7564976638335379	0.7716294731873903	0.7000659409799409	0.7522309382773167
GWAS_Catalog_2019	0.5971388958751674	0.6705706345462842	0.5428996589253753	0.598354147381652
Data_Acquisition_Method_Most_Popular_Genes	0.7570896008589506	0.7506512059014638	0.6989046236813637	0.7365972700604262
PPI_Hub_Proteins	0.6295326934873279	0.6715633708764319	0.6320605334274596	0.6654511108203618
Phosphatase_Substrates_from_DEPOD	0.5327427518780821	0.6519232617220905	0.6698004647178455	0.6854101095632515
GO_Molecular_Function_2017	0.6808626463426153	0.7559486285685629	0.6673977706812892	0.7157993209577603
NURSA_Human_Endogenous_Complexome	0.5683465553962614	0.5394996576460026	0.6947061320357097	0.7331185400101604
MGI_Mammalian_Phenotype_Level_4	0.67626155445934	0.7321280044182957	0.635108997718066	0.6755403059565898
Cancer_Cell_Line_Encyclopedia	0.6809168763080553	0.6723220388685907	0.5857269164172776	0.6834050196518264
Rare_Diseases_AutoRIF_Gene_Lists	0.6424518824537505	0.6853962470417816	0.5746806831468896	0.629407363802766
Jensen_COMPARTMENTS	0.6267289064650761	0.7407197836733483	0.6732524533023226	0.7112857152055444
GO_Molecular_Function_2015	0.6717405114583749	0.7597099961834958	0.6626447980205173	0.7146863967710847
